       18475     0.28619     0.27145   -0.014738
       18483     0.24297     0.25504    0.012071
       18490     0.21546     0.20994  -0.0055126
       18497     0.19786     0.21386    0.016002
       18505     0.18652     0.21926    0.032738
       18512     0.17913       0.205    0.025877
       18520     0.17422     0.20137    0.027151
       18527     0.17088     0.18737    0.016484
       18534     0.16853     0.18093      0.0124
       18542           0     0.18035     0.18035
       18549           0     0.18474     0.18474
       18557           0     0.19451     0.19451
       18564           0     0.20191     0.20191
       18571           0     0.18394     0.18394
       18579           0     0.18923     0.18923
       18586           0     0.17688     0.17688
       18594           0     0.18593     0.18593
       18601           0     0.18806     0.18806
       18609           0      0.1787      0.1787
       18616           0     0.18009     0.18009
       18624           0     0.17747     0.17747
       18631           0      0.1849      0.1849
       18638           0     0.17808     0.17808
       18646           0     0.20453     0.20453
       18653     0.18669     0.17711  -0.0095884
       18661     0.18699     0.17869  -0.0082986
       18668     0.18729     0.15775   -0.029536
       18676     0.18759     0.17777  -0.0098167
       18683      0.1879     0.15962    -0.02828
       18691     0.18823     0.20111    0.012882
       18698     0.18863     0.20307    0.014444
       18706     0.18926     0.17347   -0.015795
       18713     0.19058     0.18127  -0.0093079
       18721       0.194     0.20277   0.0087742
       18728     0.20346     0.20536   0.0018998
       18736     0.22888     0.25162    0.022742
       18743     0.29069      0.2685   -0.022186
       18751     0.41942     0.42274   0.0033172
       18758      0.6384     0.63813 -0.00027015
       18766      0.9273     0.93376   0.0064621
       18773      1.1992      1.1951  -0.0040973
       18781      1.3379      1.3468   0.0088672
       18788      1.2828      1.2585   -0.024253
       18796       1.075      1.0924    0.017396
       18803     0.81586     0.81725   0.0013843
       18811     0.58997     0.59794   0.0079736
       18818     0.42985     0.42066  -0.0091886
       18826     0.32962     0.30583   -0.023789
       18833     0.27093     0.30218    0.031246
       18841     0.23759     0.25104     0.01345
       18848      0.2189     0.19531   -0.023589
       18856      0.2085     0.20802 -0.00048157
       18863     0.20278     0.18558     -0.0172
       18871     0.19969     0.18091   -0.018776
       18879     0.19808     0.17748   -0.020603
       18886     0.19731     0.19809  0.00078002
       18894       0.197     0.18004    -0.01696
       18901     0.19696     0.19799   0.0010225
       18909     0.19707     0.17799   -0.019084
       18916           0     0.17159     0.17159
       18924           0     0.18799     0.18799
       18931           0      0.1677      0.1677
       18939           0     0.17913     0.17913
       18947           0     0.16513     0.16513
       18954           0     0.18107     0.18107
       18962           0     0.15293     0.15293
       18969           0     0.16379     0.16379
       18977           0     0.17771     0.17771
       18984           0     0.17288     0.17288
       18992           0     0.15867     0.15867
       19000           0     0.17276     0.17276
       19007           0     0.16393     0.16393
       19015           0      0.1752      0.1752
       19022           0     0.18621     0.18621
       19030           0     0.17669     0.17669
       19038           0     0.16042     0.16042
       19045           0     0.19065     0.19065
       19053           0     0.18237     0.18237
       19061           0     0.13719     0.13719
       19068           0     0.18875     0.18875
       19076           0     0.16311     0.16311
       19083           0     0.19403     0.19403
       19091           0     0.16846     0.16846
       19099           0     0.17401     0.17401
       19106           0     0.16171     0.16171
       19114           0     0.16185     0.16185
       19122           0      0.1807      0.1807
       19129           0     0.21602     0.21602
       19137           0     0.23588     0.23588
       19145           0     0.26601     0.26601
       19152           0      0.3353      0.3353
       19160           0     0.38393     0.38393
       19168           0     0.41723     0.41723
       19175           0     0.42084     0.42084
       19183           0     0.35746     0.35746
       19191           0     0.34836     0.34836
       19198           0     0.28924     0.28924
       19206           0     0.22288     0.22288
       19214           0      0.2113      0.2113
       19221           0     0.19971     0.19971
       19229           0     0.17055     0.17055
       19237           0     0.17419     0.17419
       19244           0      0.1725      0.1725
       19252           0     0.15935     0.15935
       19260           0     0.20572     0.20572
       19268           0      0.1405      0.1405
       19275           0     0.13714     0.13714
       19283           0     0.18593     0.18593
       19291           0     0.18591     0.18591
       19298           0      0.1684      0.1684
       19306           0     0.15725     0.15725
       19314           0     0.16686     0.16686
       19322           0     0.18714     0.18714
       19329           0     0.16948     0.16948
       19337           0     0.17721     0.17721
       19345           0     0.16437     0.16437
       19352           0     0.17264     0.17264
       19360           0     0.19008     0.19008
       19368           0     0.18603     0.18603
       19376           0     0.16995     0.16995
       19383           0     0.19202     0.19202
       19391           0     0.17707     0.17707
       19399           0     0.15763     0.15763
       19407           0     0.17393     0.17393
       19414           0     0.16315     0.16315
       19422           0     0.16381     0.16381
       19430           0     0.15226     0.15226
       19438           0     0.17959     0.17959
       19446           0     0.15185     0.15185
       19453           0     0.14385     0.14385
       19461           0     0.18873     0.18873
       19469           0     0.20004     0.20004
       19477           0     0.18389     0.18389
       19484           0     0.16426     0.16426
       19492           0      0.1715      0.1715
       19500           0     0.15125     0.15125
       19508           0     0.16073     0.16073
       19516           0     0.18158     0.18158
       19523           0     0.19791     0.19791
       19531           0     0.17411     0.17411
       19539           0     0.15461     0.15461
       19547           0        0.17        0.17
       19555           0     0.17521     0.17521
       19563           0     0.18253     0.18253
       19570           0     0.18728     0.18728
       19578           0      0.1588      0.1588
       19586           0     0.14974     0.14974
       19594           0     0.15613     0.15613
       19602           0     0.18223     0.18223
       19610           0     0.17809     0.17809
       19617           0     0.17812     0.17812
       19625           0     0.15776     0.15776
       19633           0     0.16086     0.16086
       19641           0     0.17655     0.17655
       19649           0     0.16285     0.16285
       19657           0     0.17827     0.17827
       19665           0     0.14496     0.14496
       19672           0     0.18941     0.18941
       19680           0     0.17216     0.17216
       19688           0     0.16578     0.16578
       19696           0     0.19877     0.19877
       19704           0     0.18047     0.18047
       19712           0     0.13371     0.13371
       19720           0     0.17548     0.17548
       19728           0     0.16817     0.16817
       19735           0     0.17907     0.17907
       19743           0     0.17892     0.17892
       19751           0     0.18459     0.18459
       19759           0     0.15495     0.15495
       19767           0     0.13751     0.13751
       19775           0     0.17595     0.17595
       19783           0     0.16998     0.16998
       19791           0     0.19545     0.19545
       19799           0      0.1761      0.1761
       19807           0     0.17488     0.17488
       19815           0     0.17114     0.17114
       19822           0     0.17019     0.17019
       19830           0     0.16953     0.16953
       19838           0     0.17248     0.17248
       19846           0     0.16621     0.16621
       19854           0     0.17515     0.17515
       19862           0     0.18382     0.18382
       19870           0     0.15592     0.15592
       19878           0     0.17518     0.17518
       19886           0     0.14797     0.14797
       19894     0.17909      0.1587   -0.020385
       19902     0.17917     0.18105   0.0018789
       19910      0.1793     0.17778  -0.0015247
       19918     0.17955     0.15571   -0.023845
       19926     0.18005     0.15906   -0.020988
       19934     0.18107     0.17951  -0.0015581
       19942     0.18321     0.19082   0.0076137
       19950     0.18773     0.18589  -0.0018394
       19958      0.1973     0.20646   0.0091549
       19966     0.21744     0.21895   0.0015102
       19974     0.25885      0.2522  -0.0066545
       19982     0.33967       0.331  -0.0086675
       19990     0.48315     0.48038  -0.0027667
       19998     0.70347     0.70292 -0.00055479
       20006     0.97901     0.99151    0.012496
       20014      1.2353      1.2452   0.0099365
       20022      1.3712       1.395    0.023735
       20030      1.3263      1.3032   -0.023069
       20038      1.1268      1.0971    -0.02973
       20046     0.86242     0.84976   -0.012665
       20054     0.62023     0.67125    0.051012
       20062     0.44223     0.43884  -0.0033881
       20070     0.32876      0.3027   -0.026062
       20078     0.26235     0.28532     0.02297
       20086     0.22512     0.22347  -0.0016522
       20094     0.20464     0.19831  -0.0063266
       20102     0.19343      0.2016   0.0081703
       20110     0.18732     0.17526   -0.012059
       20118     0.18399     0.17809  -0.0059022
       20126     0.18219     0.17737  -0.0048191
       20134     0.18122     0.16087   -0.020348
       20142      0.1807     0.18062 -8.1244e-05
       20150           0     0.17204     0.17204
       20158           0     0.18331     0.18331
       20166           0     0.15684     0.15684
       20174           0     0.16986     0.16986
       20182           0     0.16349     0.16349
       20190           0     0.18112     0.18112
       20199           0     0.18715     0.18715
       20207           0     0.18359     0.18359
       20215           0     0.15919     0.15919
       20223           0     0.22482     0.22482
       20231           0     0.16066     0.16066
       20239           0     0.17346     0.17346
       20247           0     0.19362     0.19362
       20255           0     0.15176     0.15176
       20263           0      0.1902      0.1902
       20271           0     0.16683     0.16683
       20279           0     0.17977     0.17977
       20288           0     0.16922     0.16922
       20296           0      0.1554      0.1554
       20304           0     0.18907     0.18907
       20312           0     0.18519     0.18519
       20320           0     0.16222     0.16222
       20328           0     0.17823     0.17823
       20336           0      0.1794      0.1794
       20344           0     0.19333     0.19333
       20353     0.16443     0.16058  -0.0038498
       20361      0.1643     0.16452  0.00022544
       20369     0.16423     0.18487    0.020637
       20377     0.16429     0.18312    0.018831
       20385      0.1646     0.17561    0.011012
       20393     0.16544     0.17366   0.0082164
       20401     0.16739     0.17143   0.0040421
       20410     0.17161     0.14692   -0.024691
       20418     0.18055      0.1982    0.017649
       20426     0.19923     0.19648  -0.0027461
       20434     0.23794     0.26657    0.028637
       20442     0.31691     0.29595   -0.020953
       20451     0.47208     0.46918   -0.002902
       20459       0.754     0.75198  -0.0020163
       20467      1.2016      1.2242    0.022582
       20475      1.7818      1.7607   -0.021057
       20483      2.3399      2.3318  -0.0080747
       20491      2.6518      2.6683    0.016425
       20500      2.5813      2.5778  -0.0034263
       20508      2.1881      2.1808  -0.0072106
       20516      1.6645      1.6765    0.011946
       20524      1.1845      1.1784  -0.0061086
       20532      0.8236     0.84756    0.023962
       20541     0.58001     0.55782    -0.02219
       20549     0.42359     0.40642   -0.017176
       20557     0.32493     0.33265   0.0077201
       20565     0.26298     0.28285    0.019874
